100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:102314486331710415915
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:116802117190197146689
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:105787739041016213141
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:107179219017404092823
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:110882715753205711002
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:109881061612128946254
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:107859883210772105439
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:106665185918564754695
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:115695578304416858659
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:102907221000300969164
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:106154669044284257296
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:100518419853963396365
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:106912596786226524817
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:108358115457111669490
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:105108491910465347210
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:103474525843041529010
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:109281549681690179604
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:112941702698394735219
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:113186623583029971455
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:110345156976813195439
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:107785854520006194329
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:102976465024742837897
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:102350293699241694221
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:117696816418408972456
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:115873428613023435238
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:107992936493665613654
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:103953720865548372079
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:114599477429382362595
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:117841284165024027243
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:110098813532802580499
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:110795881632600297278
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:104684807777872230721
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:116318460401071551390
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:109957883025402319418
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:111183481549738840665
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:102831333897711467495
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:101785586318368575634
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:107743694238177203555
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:107531155995244310236
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:108771911258181286059
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:110063951787755558718
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:106996339781476519138
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:113702025113619010080
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:111269553014416120850
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:109688735436178937133
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:107699124992200963809
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:111539945821979928707
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:106967325646926628873
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:102359146417117521326
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:109299348960895456083
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:112033436318399326158
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:106091946617921716397
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:105981099469095329298
100535338638690515335 :percentage:0.429447852760736 ,percentage_circle:0.993914807302231 intersect_id:100446424597147316863
100535338638690515335 :percentage:0.17703768624014 ,percentage_circle:0.990196078431373 intersect_id:109719643480874142756
100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:117563338475550787036
100535338638690515335 :percentage:0.21384750219106 ,percentage_circle:0.995918367346939 intersect_id:102890316830251522924
=================
100535338638690515335 :percentage:0 ,percentage_circle:0 intersect_id:115458614518105184933
100535338638690515335 :percentage:0 ,percentage_circle:0 intersect_id:115458614518105184933
100535338638690515335 :percentage:0.0833333333333333 ,percentage_circle:0.00405679513184584 intersect_id:115458614518105184933
100535338638690515335 :percentage:0.0416666666666667 ,percentage_circle:0.00490196078431373 intersect_id:115458614518105184933
=================
100535338638690515335 :percentage:0 ,percentage_circle:0 intersect_id:116785232980003784802
100535338638690515335 :percentage:0 ,percentage_circle:0 intersect_id:116785232980003784802
100535338638690515335 :percentage:0 ,percentage_circle:0 intersect_id:116785232980003784802
100535338638690515335 :percentage:0.0555555555555556 ,percentage_circle:0.00490196078431373 intersect_id:116785232980003784802
=================
100535338638690515335 :percentage:0 ,percentage_circle:0 intersect_id:
100535338638690515335 :percentage:0.2 ,percentage_circle:0.00408163265306122 intersect_id:
100535338638690515335 :percentage:0.2 ,percentage_circle:0.00202839756592292 intersect_id:
100535338638690515335 :percentage:0 ,percentage_circle:0 intersect_id:
=================
100962871525684315897 :percentage:0.427289048473968 ,percentage_circle:1 intersect_id:101828183984777718546
100962871525684315897 :percentage:0.210053859964093 ,percentage_circle:1 intersect_id:114229157887417365950
100962871525684315897 :percentage:0.0861759425493716 ,percentage_circle:1 intersect_id:113097851206100618060
100962871525684315897 :percentage:0.427289048473968 ,percentage_circle:1 intersect_id:100472608497932134515
100962871525684315897 :percentage:0.210053859964093 ,percentage_circle:1 intersect_id:115204805503581947511
100962871525684315897 :percentage:0.0861759425493716 ,percentage_circle:1 intersect_id:105237212888595777019
100962871525684315897 :percentage:0.427289048473968 ,percentage_circle:1 intersect_id:105318217552727882571
100962871525684315897 :percentage:0.210053859964093 ,percentage_circle:1 intersect_id:104541959256591361052
100962871525684315897 :percentage:0.0861759425493716 ,percentage_circle:1 intersect_id:109596219054914376350
100962871525684315897 :percentage:0.427289048473968 ,percentage_circle:1 intersect_id:106289562822644692555
100962871525684315897 :percentage:0.210053859964093 ,percentage_circle:1 intersect_id:106719979779567208605
100962871525684315897 :percentage:0.0861759425493716 ,percentage_circle:1 intersect_id:118007019733262675418
100962871525684315897 :percentage:0.427289048473968 ,percentage_circle:1 intersect_id:113455290791279442483
100962871525684315897 :percentage:0.210053859964093 ,percentage_circle:1 intersect_id:117783113906561198831
100962871525684315897 :percentage:0.0861759425493716 ,percentage_circle:1 intersect_id:107459220492917008623
100962871525684315897 :percentage:0.427289048473968 ,percentage_circle:1 intersect_id:116369071500456395369
100962871525684315897 :percentage:0.210053859964093 ,percentage_circle:1 intersect_id:115105647022907007398
100962871525684315897 :percentage:0.0861759425493716 ,percentage_circle:1 intersect_id:108705174211639807508
100962871525684315897 :percentage:0.427289048473968 ,percentage_circle:1 intersect_id:101957725892036154972
100962871525684315897 :percentage:0.210053859964093 ,percentage_circle:1 intersect_id:109187026428012507334
100962871525684315897 :percentage:0.0861759425493716 ,percentage_circle:1 intersect_id:109330684746468207713
100962871525684315897 :percentage:0.427289048473968 ,percentage_circle:1 intersect_id:113367609333589754250
100962871525684315897 :percentage:0.210053859964093 ,percentage_circle:1 intersect_id:112957708071337353347
100962871525684315897 :percentage:0.0861759425493716 ,percentage_circle:1 intersect_id:102373191596205712937
100962871525684315897 :percentage:0.427289048473968 ,percentage_circle:1 intersect_id:116799045993451756042
100962871525684315897 :percentage:0.210053859964093 ,percentage_circle:1 intersect_id:117757565120070816446
100962871525684315897 :percentage:0.0861759425493716 ,percentage_circle:1 intersect_id:110937022523802941285
100962871525684315897 :percentage:0.427289048473968 ,percentage_circle:1 intersect_id:116119893029262153595
100962871525684315897 :percentage:0.210053859964093 ,percentage_circle:1 intersect_id:107543460658107759808
100962871525684315897 :percentage:0.0861759425493716 ,percentage_circle:1 intersect_id:104537447334620653857
100962871525684315897 :percentage:0.427289048473968 ,percentage_circle:1 intersect_id:117513232055994920961
100962871525684315897 :percentage:0.210053859964093 ,percentage_circle:1 intersect_id:113158814439512755352
100962871525684315897 :percentage:0.0861759425493716 ,percentage_circle:1 intersect_id:103486150650858067282
100962871525684315897 :percentage:0.427289048473968 ,percentage_circle:1 intersect_id:111518627657059019573
100962871525684315897 :percentage:0.210053859964093 ,percentage_circle:1 intersect_id:101500353301932666956
100962871525684315897 :percentage:0.0861759425493716 ,percentage_circle:1 intersect_id:105571367382401829756
100962871525684315897 :percentage:0.427289048473968 ,percentage_circle:1 intersect_id:108091894326051748899
100962871525684315897 :percentage:0.210053859964093 ,percentage_circle:1 intersect_id:104877931759093166358
100962871525684315897 :percentage:0.0861759425493716 ,percentage_circle:1 intersect_id:104618664838382110366
