100535338638690515335 :percentage:0 ,percentage_circle:0 intersect_id:116785232980003784802
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:100445600040262907080
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:112493431048167821018
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:117231743960522064512
104672614700283598130 :percentage:0.604761904761905 ,percentage_circle:0.863945578231292 intersect_id:110702495322695589877
104672614700283598130 :percentage:0.642857142857143 ,percentage_circle:0.84375 intersect_id:114504022490238986254
104672614700283598130 :percentage:0.728571428571429 ,percentage_circle:0.840659340659341 intersect_id:116555083386520176296
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:101681869319698453020
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:102550233838963881385
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:100599778127538523049
104672614700283598130 :percentage:0.604761904761905 ,percentage_circle:0.863945578231292 intersect_id:118255645714452180374
104672614700283598130 :percentage:0.642857142857143 ,percentage_circle:0.84375 intersect_id:117228434140977865520
104672614700283598130 :percentage:0.728571428571429 ,percentage_circle:0.840659340659341 intersect_id:106944937071175006401
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:112998749243338946843
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:101921739574000857124
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:100521216378187063101
104672614700283598130 :percentage:0.604761904761905 ,percentage_circle:0.863945578231292 intersect_id:107948437960557548607
104672614700283598130 :percentage:0.642857142857143 ,percentage_circle:0.84375 intersect_id:104651829835860659449
104672614700283598130 :percentage:0.728571428571429 ,percentage_circle:0.840659340659341 intersect_id:113996252078707377229
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:116617844200815491529
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:103993063758755013675
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:105809055044456717985
104672614700283598130 :percentage:0.604761904761905 ,percentage_circle:0.863945578231292 intersect_id:106237697616959334118
104672614700283598130 :percentage:0.642857142857143 ,percentage_circle:0.84375 intersect_id:114722362043662276565
104672614700283598130 :percentage:0.728571428571429 ,percentage_circle:0.840659340659341 intersect_id:104819118842368926037
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:106410732718450585351
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:104513612772021842037
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:115039844663765920471
104672614700283598130 :percentage:0.604761904761905 ,percentage_circle:0.863945578231292 intersect_id:107874114351340563166
104672614700283598130 :percentage:0.642857142857143 ,percentage_circle:0.84375 intersect_id:107528636311068687610
104672614700283598130 :percentage:0.728571428571429 ,percentage_circle:0.840659340659341 intersect_id:102581227473432234733
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:113387268363968644500
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:115867978333698985075
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:108448590957913306026
104672614700283598130 :percentage:0.604761904761905 ,percentage_circle:0.863945578231292 intersect_id:111441375914865949700
104672614700283598130 :percentage:0.642857142857143 ,percentage_circle:0.84375 intersect_id:100802098332606875346
104672614700283598130 :percentage:0.728571428571429 ,percentage_circle:0.840659340659341 intersect_id:111658704299574083731
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:113656221495327458867
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:110823652171439094038
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:117114651373206628096
104672614700283598130 :percentage:0.604761904761905 ,percentage_circle:0.863945578231292 intersect_id:107179289042593463605
104672614700283598130 :percentage:0.642857142857143 ,percentage_circle:0.84375 intersect_id:115087934048348184516
104672614700283598130 :percentage:0.728571428571429 ,percentage_circle:0.840659340659341 intersect_id:109750447779094700268
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:107123713400808531788
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:108065043123202343467
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:111547927690852844537
104672614700283598130 :percentage:0.604761904761905 ,percentage_circle:0.863945578231292 intersect_id:104018409979015812249
104672614700283598130 :percentage:0.642857142857143 ,percentage_circle:0.84375 intersect_id:105724947353051295027
104672614700283598130 :percentage:0.728571428571429 ,percentage_circle:0.840659340659341 intersect_id:118233019308203333391
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:113972907640567999889
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:105754891730025301075
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:102244951306551931568
104672614700283598130 :percentage:0.604761904761905 ,percentage_circle:0.863945578231292 intersect_id:110028623417333097448
104672614700283598130 :percentage:0.642857142857143 ,percentage_circle:0.84375 intersect_id:110194299440140726703
104672614700283598130 :percentage:0.728571428571429 ,percentage_circle:0.840659340659341 intersect_id:113621734687034433968
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:107507442123045853663
104672614700283598130 :percentage:0 ,percentage_circle:0 intersect_id:100771300110997138930
104987932455782713675 :percentage:0.004739336492891 ,percentage_circle:0.0555555555555556 intersect_id:100771715351072186974
104987932455782713675 :percentage:0.246445497630332 ,percentage_circle:0.105906313645621 intersect_id:107166369539777818001
104987932455782713675 :percentage:0.199052132701422 ,percentage_circle:0.0862422997946612 intersect_id:116594199576805510790
104987932455782713675 :percentage:0.004739336492891 ,percentage_circle:0.0555555555555556 intersect_id:105706178492556563330
104987932455782713675 :percentage:0.246445497630332 ,percentage_circle:0.105906313645621 intersect_id:109895887909967698705
104987932455782713675 :percentage:0.199052132701422 ,percentage_circle:0.0862422997946612 intersect_id:115490198572387699066
104987932455782713675 :percentage:0.004739336492891 ,percentage_circle:0.0555555555555556 intersect_id:112027450030109652155
104987932455782713675 :percentage:0.246445497630332 ,percentage_circle:0.105906313645621 intersect_id:108645897735296485746
104987932455782713675 :percentage:0.199052132701422 ,percentage_circle:0.0862422997946612 intersect_id:105237212888595777019
104987932455782713675 :percentage:0.004739336492891 ,percentage_circle:0.0555555555555556 intersect_id:105820565463487627814
104987932455782713675 :percentage:0.246445497630332 ,percentage_circle:0.105906313645621 intersect_id:116047064092724050557
104987932455782713675 :percentage:0.199052132701422 ,percentage_circle:0.0862422997946612 intersect_id:107870240225843632731
104987932455782713675 :percentage:0.004739336492891 ,percentage_circle:0.0555555555555556 intersect_id:113751283404152316115
104987932455782713675 :percentage:0.246445497630332 ,percentage_circle:0.105906313645621 intersect_id:100550278452176305982
104987932455782713675 :percentage:0.199052132701422 ,percentage_circle:0.0862422997946612 intersect_id:111499016778755078481
104987932455782713675 :percentage:0.004739336492891 ,percentage_circle:0.0555555555555556 intersect_id:102871123574468799566
104987932455782713675 :percentage:0.246445497630332 ,percentage_circle:0.105906313645621 intersect_id:108872243576352630928
104987932455782713675 :percentage:0.199052132701422 ,percentage_circle:0.0862422997946612 intersect_id:111091089527727420853
104987932455782713675 :percentage:0.004739336492891 ,percentage_circle:0.0555555555555556 intersect_id:113686253941057080055
104987932455782713675 :percentage:0.246445497630332 ,percentage_circle:0.105906313645621 intersect_id:114092052797730247075
104987932455782713675 :percentage:0.199052132701422 ,percentage_circle:0.0862422997946612 intersect_id:103024662999602309638
104987932455782713675 :percentage:0.004739336492891 ,percentage_circle:0.0555555555555556 intersect_id:118146622799388835070
104987932455782713675 :percentage:0.246445497630332 ,percentage_circle:0.105906313645621 intersect_id:116947923643606285942
104987932455782713675 :percentage:0.199052132701422 ,percentage_circle:0.0862422997946612 intersect_id:116877098752708522621
104987932455782713675 :percentage:0.004739336492891 ,percentage_circle:0.0555555555555556 intersect_id:105551989431666449555
104987932455782713675 :percentage:0.246445497630332 ,percentage_circle:0.105906313645621 intersect_id:115215962751742872940
104987932455782713675 :percentage:0.199052132701422 ,percentage_circle:0.0862422997946612 intersect_id:106808688302434879780
104987932455782713675 :percentage:0.004739336492891 ,percentage_circle:0.0555555555555556 intersect_id:111975545018506506119
104987932455782713675 :percentage:0.246445497630332 ,percentage_circle:0.105906313645621 intersect_id:101261243957067319422
104987932455782713675 :percentage:0.199052132701422 ,percentage_circle:0.0862422997946612 intersect_id:114229157887417365950
104987932455782713675 :percentage:0.004739336492891 ,percentage_circle:0.0555555555555556 intersect_id:104606614753457778918
104987932455782713675 :percentage:0.246445497630332 ,percentage_circle:0.105906313645621 intersect_id:106657794796460623909
104987932455782713675 :percentage:0.199052132701422 ,percentage_circle:0.0862422997946612 intersect_id:105896517491618631584
104987932455782713675 :percentage:0.004739336492891 ,percentage_circle:0.0555555555555556 intersect_id:103520907987098229443
104987932455782713675 :percentage:0.246445497630332 ,percentage_circle:0.105906313645621 intersect_id:104376626976827590822
104987932455782713675 :percentage:0.199052132701422 ,percentage_circle:0.0862422997946612 intersect_id:117108270457271782843
104987932455782713675 :percentage:0.004739336492891 ,percentage_circle:0.0555555555555556 intersect_id:103846208822256432743
104987932455782713675 :percentage:0.246445497630332 ,percentage_circle:0.105906313645621 intersect_id:114860045023837730306
104987932455782713675 :percentage:0.199052132701422 ,percentage_circle:0.0862422997946612 intersect_id:105262362497121611013
104987932455782713675 :percentage:0.004739336492891 ,percentage_circle:0.0555555555555556 intersect_id:110025177084709634671
104987932455782713675 :percentage:0.246445497630332 ,percentage_circle:0.105906313645621 intersect_id:115374511271823228898
104987932455782713675 :percentage:0.199052132701422 ,percentage_circle:0.0862422997946612 intersect_id:116239540022720337536
104987932455782713675 :percentage:0 ,percentage_circle:0 intersect_id:
104987932455782713675 :percentage:0 ,percentage_circle:0 intersect_id:
104987932455782713675 :percentage:0 ,percentage_circle:0 intersect_id:
104987932455782713675 :percentage:0 ,percentage_circle:0 intersect_id:109201681846030076792
104987932455782713675 :percentage:0.041025641025641 ,percentage_circle:0.0162932790224033 intersect_id:111937447827665620879
104987932455782713675 :percentage:0.0615384615384615 ,percentage_circle:0.0246406570841889 intersect_id:114790424055754975707
104987932455782713675 :percentage:0 ,percentage_circle:0 intersect_id:111133089087698745842
104987932455782713675 :percentage:0.041025641025641 ,percentage_circle:0.0162932790224033 intersect_id:105901259206530390933
104987932455782713675 :percentage:0.0615384615384615 ,percentage_circle:0.0246406570841889 intersect_id:104405539079062799451
104987932455782713675 :percentage:0 ,percentage_circle:0 intersect_id:111935860955005881764
104987932455782713675 :percentage:0.041025641025641 ,percentage_circle:0.0162932790224033 intersect_id:116131244044857846351
104987932455782713675 :percentage:0.0615384615384615 ,percentage_circle:0.0246406570841889 intersect_id:106775609116257959283
